,0
"(42, 41)",16.8917
"(42, 42)",0.0
"(42, 43)",11.2267
"(42, 44)",11.2267
"(42, 45)",4.5317
"(42, 46)",4.5317
"(42, 47)",4.5317
"(42, 48)",4.5317
"(42, 49)",4.5317
"(42, 50)",8.9083
"(42, 51)",8.9083
"(42, 52)",0.0
"(42, 53)",8.9083
"(42, 54)",8.9083
"(42, 55)",0.0
"(42, 56)",8.9083
"(42, 57)",8.9083
"(42, 58)",0.0
"(42, 59)",8.9083
"(42, 60)",8.9083
"(42, 61)",0.0
"(42, 62)",93.6533
"(42, 63)",93.6533
"(42, 64)",0.0
"(42, 65)",93.6533
"(42, 66)",93.6533
"(42, 67)",0.0
"(42, 68)",93.6533
"(42, 69)",93.6533
"(42, 70)",0.0
"(42, 71)",7.37
"(42, 72)",7.37
"(42, 73)",7.37
"(42, 74)",7.37
"(42, 75)",7.37
"(42, 76)",0.0
"(42, 77)",16.28
"(42, 78)",16.28
"(42, 79)",16.28
"(42, 80)",0.0
"(42, 81)",9.5
"(42, 82)",9.5
"(42, 83)",0.0
"(42, 84)",9.5
"(42, 85)",9.5
"(42, 86)",0.0
"(42, 87)",9.5
"(42, 88)",9.5
"(42, 89)",0.0
"(42, 90)",9.5
"(42, 91)",9.5
"(42, 92)",0.0
"(42, 93)",9.5
"(42, 94)",9.5
"(42, 95)",0.0
"(42, 96)",0.0
"(42, 97)",11.4667
"(42, 98)",11.4667
"(42, 99)",11.4667
"(42, 100)",0.0
"(42, 101)",4.5433
"(42, 102)",4.5433
"(42, 103)",4.5433
"(42, 104)",4.5433
"(42, 105)",4.5433
"(42, 106)",0.0
"(42, 107)",10.645
"(42, 108)",10.645
"(42, 109)",10.645
"(42, 110)",0.0
"(42, 111)",0.0
"(42, 112)",10.645
"(42, 113)",10.645
"(42, 114)",10.645
"(42, 115)",0.0
"(42, 116)",0.0
"(42, 117)",10.645
"(42, 118)",10.645
"(42, 119)",10.645
"(42, 120)",0.0
"(42, 121)",0.0
"(42, 122)",10.645
"(42, 123)",10.645
"(42, 124)",10.645
"(42, 125)",0.0
"(42, 126)",0.0
"(42, 127)",10.645
"(42, 128)",10.645
"(42, 129)",10.645
"(42, 130)",0.0
"(42, 131)",0.0
"(42, 132)",25.3583
"(42, 133)",25.3583
"(42, 134)",25.3583
"(42, 135)",0.0
"(42, 136)",0.0
"(42, 137)",25.3583
"(42, 138)",25.3583
"(42, 139)",25.3583
"(42, 140)",0.0
"(42, 141)",0.0
"(42, 142)",25.3583
"(42, 143)",25.3583
"(42, 144)",25.3583
"(42, 145)",0.0
"(42, 146)",0.0
"(42, 147)",25.3583
"(42, 148)",25.3583
"(42, 149)",25.3583
"(42, 150)",0.0
"(42, 151)",0.0
"(42, 152)",25.3583
"(42, 153)",25.3583
"(42, 154)",25.3583
"(42, 155)",0.0
"(43, 0)",11.2483
"(43, 1)",15.67
"(43, 2)",15.67
"(43, 3)",15.67
"(43, 4)",15.67
"(43, 5)",15.67
"(43, 6)",11.3783
"(43, 7)",11.3783
"(43, 8)",11.3783
"(43, 9)",15.8683
"(43, 10)",15.8683
"(43, 11)",11.2483
"(43, 12)",16.38
"(43, 13)",16.38
"(43, 14)",16.38
"(43, 15)",16.38
"(43, 16)",16.38
"(43, 17)",25.6117
"(43, 18)",25.6117
"(43, 19)",11.2483
"(43, 20)",25.6117
"(43, 21)",25.6117
"(43, 22)",11.2483
"(43, 23)",25.6117
"(43, 24)",25.6117
"(43, 25)",11.2483
"(43, 26)",25.6117
"(43, 27)",25.6117
"(43, 28)",24.1533
"(43, 29)",24.1533
"(43, 30)",24.1533
"(43, 31)",24.1533
"(43, 32)",24.1533
"(43, 33)",11.2483
"(43, 34)",21.495
"(43, 35)",21.495
"(43, 36)",21.495
"(43, 37)",11.2483
"(43, 38)",11.2483
"(43, 39)",21.495
"(43, 40)",21.495
"(43, 41)",21.495
"(43, 42)",11.2483
"(43, 43)",0.0
"(43, 44)",0.0
"(43, 45)",9.93
"(43, 46)",9.93
"(43, 47)",9.93
"(43, 48)",9.93
"(43, 49)",9.93
"(43, 50)",12.3433
"(43, 51)",12.3433
"(43, 52)",11.2483
"(43, 53)",12.3433
"(43, 54)",12.3433
"(43, 55)",11.2483
"(43, 56)",12.3433
"(43, 57)",12.3433
"(43, 58)",11.2483
"(43, 59)",12.3433
"(43, 60)",12.3433
"(43, 61)",11.2483
"(43, 62)",88.87
"(43, 63)",88.87
"(43, 64)",11.2483
"(43, 65)",88.87
"(43, 66)",88.87
"(43, 67)",11.2483
"(43, 68)",88.87
"(43, 69)",88.87
"(43, 70)",11.2483
"(43, 71)",5.0767
"(43, 72)",5.0767
"(43, 73)",5.0767
"(43, 74)",5.0767
"(43, 75)",5.0767
"(43, 76)",11.2483
"(43, 77)",21.775
"(43, 78)",21.775
"(43, 79)",21.775
"(43, 80)",11.2483
"(43, 81)",15.9917
"(43, 82)",15.9917
"(43, 83)",11.2483
"(43, 84)",15.9917
"(43, 85)",15.9917
"(43, 86)",11.2483
"(43, 87)",15.9917
"(43, 88)",15.9917
"(43, 89)",11.2483
"(43, 90)",15.9917
"(43, 91)",15.9917
"(43, 92)",11.2483
"(43, 93)",15.9917
"(43, 94)",15.9917
"(43, 95)",11.2483
"(43, 96)",11.2483
"(43, 97)",15.165
"(43, 98)",15.165
"(43, 99)",15.165
"(43, 100)",11.2483
"(43, 101)",7.6733
"(43, 102)",7.6733
"(43, 103)",7.6733
"(43, 104)",7.6733
"(43, 105)",7.6733
"(43, 106)",11.2483
"(43, 107)",2.3017
"(43, 108)",2.3017
"(43, 109)",2.3017
"(43, 110)",11.2483
"(43, 111)",11.2483
"(43, 112)",2.3017
"(43, 113)",2.3017
"(43, 114)",2.3017
"(43, 115)",11.2483
"(43, 116)",11.2483
"(43, 117)",2.3017
"(43, 118)",2.3017
"(43, 119)",2.3017
"(43, 120)",11.2483
"(43, 121)",11.2483
"(43, 122)",2.3017
"(43, 123)",2.3017
"(43, 124)",2.3017
"(43, 125)",11.2483
"(43, 126)",11.2483
"(43, 127)",2.3017
"(43, 128)",2.3017
"(43, 129)",2.3017
"(43, 130)",11.2483
"(43, 131)",11.2483
"(43, 132)",26.4867
"(43, 133)",26.4867
"(43, 134)",26.4867
"(43, 135)",11.2483
"(43, 136)",11.2483
"(43, 137)",26.4867
"(43, 138)",26.4867
"(43, 139)",26.4867
"(43, 140)",11.2483
"(43, 141)",11.2483
"(43, 142)",26.4867
"(43, 143)",26.4867
"(43, 144)",26.4867
"(43, 145)",11.2483
"(43, 146)",11.2483
"(43, 147)",26.4867
"(43, 148)",26.4867
"(43, 149)",26.4867
"(43, 150)",11.2483
"(43, 151)",11.2483
"(43, 152)",26.4867
"(43, 153)",26.4867
"(43, 154)",26.4867
"(43, 155)",11.2483
"(44, 0)",11.2483
"(44, 1)",15.67
"(44, 2)",15.67
"(44, 3)",15.67
"(44, 4)",15.67
"(44, 5)",15.67
"(44, 6)",11.3783
"(44, 7)",11.3783
"(44, 8)",11.3783
"(44, 9)",15.8683
"(44, 10)",15.8683
"(44, 11)",11.2483
"(44, 12)",16.38
"(44, 13)",16.38
"(44, 14)",16.38
"(44, 15)",16.38
"(44, 16)",16.38
"(44, 17)",25.6117
"(44, 18)",25.6117
"(44, 19)",11.2483
"(44, 20)",25.6117
"(44, 21)",25.6117
"(44, 22)",11.2483
"(44, 23)",25.6117
"(44, 24)",25.6117
"(44, 25)",11.2483
"(44, 26)",25.6117
"(44, 27)",25.6117
"(44, 28)",24.1533
"(44, 29)",24.1533
"(44, 30)",24.1533
"(44, 31)",24.1533
"(44, 32)",24.1533
"(44, 33)",11.2483
"(44, 34)",21.495
"(44, 35)",21.495
"(44, 36)",21.495
"(44, 37)",11.2483
"(44, 38)",11.2483
"(44, 39)",21.495
"(44, 40)",21.495
"(44, 41)",21.495
"(44, 42)",11.2483
"(44, 43)",0.0
"(44, 44)",0.0
"(44, 45)",9.93
"(44, 46)",9.93
"(44, 47)",9.93
"(44, 48)",9.93
"(44, 49)",9.93
"(44, 50)",12.3433
"(44, 51)",12.3433
"(44, 52)",11.2483
"(44, 53)",12.3433
"(44, 54)",12.3433
"(44, 55)",11.2483
"(44, 56)",12.3433
"(44, 57)",12.3433
"(44, 58)",11.2483
"(44, 59)",12.3433
"(44, 60)",12.3433
"(44, 61)",11.2483
"(44, 62)",88.87
"(44, 63)",88.87
"(44, 64)",11.2483
"(44, 65)",88.87
"(44, 66)",88.87
"(44, 67)",11.2483
"(44, 68)",88.87
"(44, 69)",88.87
"(44, 70)",11.2483
"(44, 71)",5.0767
"(44, 72)",5.0767
"(44, 73)",5.0767
"(44, 74)",5.0767
"(44, 75)",5.0767
"(44, 76)",11.2483
"(44, 77)",21.775
"(44, 78)",21.775
"(44, 79)",21.775
"(44, 80)",11.2483
"(44, 81)",15.9917
"(44, 82)",15.9917
"(44, 83)",11.2483
"(44, 84)",15.9917
"(44, 85)",15.9917
"(44, 86)",11.2483
"(44, 87)",15.9917
"(44, 88)",15.9917
"(44, 89)",11.2483
"(44, 90)",15.9917
"(44, 91)",15.9917
"(44, 92)",11.2483
"(44, 93)",15.9917
"(44, 94)",15.9917
"(44, 95)",11.2483
"(44, 96)",11.2483
"(44, 97)",15.165
"(44, 98)",15.165
"(44, 99)",15.165
"(44, 100)",11.2483
"(44, 101)",7.6733
"(44, 102)",7.6733
"(44, 103)",7.6733
"(44, 104)",7.6733
"(44, 105)",7.6733
"(44, 106)",11.2483
"(44, 107)",2.3017
"(44, 108)",2.3017
"(44, 109)",2.3017
"(44, 110)",11.2483
"(44, 111)",11.2483
"(44, 112)",2.3017
"(44, 113)",2.3017
"(44, 114)",2.3017
"(44, 115)",11.2483
"(44, 116)",11.2483
"(44, 117)",2.3017
"(44, 118)",2.3017
"(44, 119)",2.3017
"(44, 120)",11.2483
"(44, 121)",11.2483
"(44, 122)",2.3017
"(44, 123)",2.3017
"(44, 124)",2.3017
"(44, 125)",11.2483
"(44, 126)",11.2483
"(44, 127)",2.3017
"(44, 128)",2.3017
"(44, 129)",2.3017
"(44, 130)",11.2483
"(44, 131)",11.2483
"(44, 132)",26.4867
"(44, 133)",26.4867
"(44, 134)",26.4867
"(44, 135)",11.2483
"(44, 136)",11.2483
"(44, 137)",26.4867
"(44, 138)",26.4867
"(44, 139)",26.4867
"(44, 140)",11.2483
"(44, 141)",11.2483
"(44, 142)",26.4867
"(44, 143)",26.4867
"(44, 144)",26.4867
"(44, 145)",11.2483
"(44, 146)",11.2483
"(44, 147)",26.4867
"(44, 148)",26.4867
"(44, 149)",26.4867
"(44, 150)",11.2483
"(44, 151)",11.2483
"(44, 152)",26.4867
"(44, 153)",26.4867
"(44, 154)",26.4867
"(44, 155)",11.2483
"(45, 0)",4.435
"(45, 1)",11.0117
"(45, 2)",11.0117
"(45, 3)",11.0117
"(45, 4)",11.0117
"(45, 5)",11.0117
"(45, 6)",9.1167
"(45, 7)",9.1167
"(45, 8)",9.1167
"(45, 9)",7.1883
"(45, 10)",7.1883
"(45, 11)",4.435
"(45, 12)",10.8883
"(45, 13)",10.8883
"(45, 14)",10.8883
"(45, 15)",10.8883
"(45, 16)",10.8883
"(45, 17)",20.9533
"(45, 18)",20.9533
"(45, 19)",4.435
"(45, 20)",20.9533
"(45, 21)",20.9533
"(45, 22)",4.435
"(45, 23)",20.9533
"(45, 24)",20.9533
"(45, 25)",4.435
"(45, 26)",20.9533
"(45, 27)",20.9533
"(45, 28)",19.495
"(45, 29)",19.495
"(45, 30)",19.495
"(45, 31)",19.495
"(45, 32)",19.495
"(45, 33)",4.435
"(45, 34)",16.8367
"(45, 35)",16.8367
"(45, 36)",16.8367
"(45, 37)",4.435
"(45, 38)",4.435
"(45, 39)",16.8367
"(45, 40)",16.8367
"(45, 41)",16.8367
"(45, 42)",4.435
"(45, 43)",9.8283
"(45, 44)",9.8283
"(45, 45)",0.0
"(45, 46)",0.0
"(45, 47)",0.0
"(45, 48)",0.0
"(45, 49)",0.0
"(45, 50)",11.5283
"(45, 51)",11.5283
"(45, 52)",4.435
"(45, 53)",11.5283
"(45, 54)",11.5283
"(45, 55)",4.435
"(45, 56)",11.5283
"(45, 57)",11.5283
"(45, 58)",4.435
"(45, 59)",11.5283
"(45, 60)",11.5283
"(45, 61)",4.435
"(45, 62)",92.255
"(45, 63)",92.255
"(45, 64)",4.435
"(45, 65)",92.255
"(45, 66)",92.255
"(45, 67)",4.435
"(45, 68)",92.255
"(45, 69)",92.255
"(45, 70)",4.435
"(45, 71)",5.9717
"(45, 72)",5.9717
"(45, 73)",5.9717
"(45, 74)",5.9717
"(45, 75)",5.9717
"(45, 76)",4.435
"(45, 77)",16.9133
"(45, 78)",16.9133
"(45, 79)",16.9133
"(45, 80)",4.435
"(45, 81)",10.3267
"(45, 82)",10.3267
"(45, 83)",4.435
"(45, 84)",10.3267
"(45, 85)",10.3267
"(45, 86)",4.435
"(45, 87)",10.3267
"(45, 88)",10.3267
"(45, 89)",4.435
"(45, 90)",10.3267
"(45, 91)",10.3267
"(45, 92)",4.435
"(45, 93)",10.3267
"(45, 94)",10.3267
"(45, 95)",4.435
"(45, 96)",4.435
"(45, 97)",10.3033
"(45, 98)",10.3033
"(45, 99)",10.3033
"(45, 100)",4.435
"(45, 101)",3.145
"(45, 102)",3.145
"(45, 103)",3.145
"(45, 104)",3.145
"(45, 105)",3.145
"(45, 106)",4.435
"(45, 107)",9.2467
"(45, 108)",9.2467
"(45, 109)",9.2467
"(45, 110)",4.435
"(45, 111)",4.435
"(45, 112)",9.2467
"(45, 113)",9.2467
"(45, 114)",9.2467
"(45, 115)",4.435
"(45, 116)",4.435
"(45, 117)",9.2467
"(45, 118)",9.2467
"(45, 119)",9.2467
"(45, 120)",4.435
"(45, 121)",4.435
"(45, 122)",9.2467
"(45, 123)",9.2467
"(45, 124)",9.2467
"(45, 125)",4.435
"(45, 126)",4.435
"(45, 127)",9.2467
"(45, 128)",9.2467
"(45, 129)",9.2467
"(45, 130)",4.435
"(45, 131)",4.435
"(45, 132)",21.8417
"(45, 133)",21.8417
"(45, 134)",21.8417
"(45, 135)",4.435
"(45, 136)",4.435
"(45, 137)",21.8417
"(45, 138)",21.8417
"(45, 139)",21.8417
"(45, 140)",4.435
"(45, 141)",4.435
"(45, 142)",21.8417
"(45, 143)",21.8417
"(45, 144)",21.8417
"(45, 145)",4.435
"(45, 146)",4.435
"(45, 147)",21.8417
"(45, 148)",21.8417
"(45, 149)",21.8417
"(45, 150)",4.435
"(45, 151)",4.435
"(45, 152)",21.8417
"(45, 153)",21.8417
"(45, 154)",21.8417
"(45, 155)",4.435
"(46, 0)",4.435
"(46, 1)",11.0117
"(46, 2)",11.0117
"(46, 3)",11.0117
"(46, 4)",11.0117
"(46, 5)",11.0117
"(46, 6)",9.1167
"(46, 7)",9.1167
"(46, 8)",9.1167
"(46, 9)",7.1883
"(46, 10)",7.1883
"(46, 11)",4.435
"(46, 12)",10.8883
"(46, 13)",10.8883
"(46, 14)",10.8883
"(46, 15)",10.8883
"(46, 16)",10.8883
"(46, 17)",20.9533
"(46, 18)",20.9533
"(46, 19)",4.435
"(46, 20)",20.9533
"(46, 21)",20.9533
"(46, 22)",4.435
"(46, 23)",20.9533
"(46, 24)",20.9533
"(46, 25)",4.435
"(46, 26)",20.9533
"(46, 27)",20.9533
"(46, 28)",19.495
"(46, 29)",19.495
"(46, 30)",19.495
"(46, 31)",19.495
"(46, 32)",19.495
"(46, 33)",4.435
"(46, 34)",16.8367
"(46, 35)",16.8367
"(46, 36)",16.8367
"(46, 37)",4.435
"(46, 38)",4.435
"(46, 39)",16.8367
"(46, 40)",16.8367
"(46, 41)",16.8367
"(46, 42)",4.435
"(46, 43)",9.8283
"(46, 44)",9.8283
"(46, 45)",0.0
"(46, 46)",0.0
"(46, 47)",0.0
"(46, 48)",0.0
"(46, 49)",0.0
"(46, 50)",11.5283
"(46, 51)",11.5283
"(46, 52)",4.435
"(46, 53)",11.5283
"(46, 54)",11.5283
"(46, 55)",4.435
"(46, 56)",11.5283
"(46, 57)",11.5283
"(46, 58)",4.435
"(46, 59)",11.5283
"(46, 60)",11.5283
"(46, 61)",4.435
"(46, 62)",92.255
"(46, 63)",92.255
"(46, 64)",4.435
"(46, 65)",92.255
"(46, 66)",92.255
"(46, 67)",4.435
"(46, 68)",92.255
"(46, 69)",92.255
"(46, 70)",4.435
"(46, 71)",5.9717
"(46, 72)",5.9717
"(46, 73)",5.9717
"(46, 74)",5.9717
"(46, 75)",5.9717
"(46, 76)",4.435
"(46, 77)",16.9133
"(46, 78)",16.9133
"(46, 79)",16.9133
"(46, 80)",4.435
"(46, 81)",10.3267
"(46, 82)",10.3267
"(46, 83)",4.435
"(46, 84)",10.3267
"(46, 85)",10.3267
"(46, 86)",4.435
"(46, 87)",10.3267
"(46, 88)",10.3267
"(46, 89)",4.435
"(46, 90)",10.3267
"(46, 91)",10.3267
"(46, 92)",4.435
"(46, 93)",10.3267
"(46, 94)",10.3267
"(46, 95)",4.435
"(46, 96)",4.435
"(46, 97)",10.3033
"(46, 98)",10.3033
"(46, 99)",10.3033
"(46, 100)",4.435
"(46, 101)",3.145
"(46, 102)",3.145
"(46, 103)",3.145
"(46, 104)",3.145
"(46, 105)",3.145
"(46, 106)",4.435
"(46, 107)",9.2467
"(46, 108)",9.2467
"(46, 109)",9.2467
"(46, 110)",4.435
"(46, 111)",4.435
"(46, 112)",9.2467
"(46, 113)",9.2467
"(46, 114)",9.2467
"(46, 115)",4.435
"(46, 116)",4.435
"(46, 117)",9.2467
"(46, 118)",9.2467
"(46, 119)",9.2467
"(46, 120)",4.435
"(46, 121)",4.435
"(46, 122)",9.2467
"(46, 123)",9.2467
"(46, 124)",9.2467
"(46, 125)",4.435
"(46, 126)",4.435
"(46, 127)",9.2467
"(46, 128)",9.2467
"(46, 129)",9.2467
"(46, 130)",4.435
"(46, 131)",4.435
"(46, 132)",21.8417
"(46, 133)",21.8417
"(46, 134)",21.8417
"(46, 135)",4.435
"(46, 136)",4.435
"(46, 137)",21.8417
"(46, 138)",21.8417
"(46, 139)",21.8417
"(46, 140)",4.435
"(46, 141)",4.435
"(46, 142)",21.8417
"(46, 143)",21.8417
"(46, 144)",21.8417
"(46, 145)",4.435
"(46, 146)",4.435
"(46, 147)",21.8417
"(46, 148)",21.8417
"(46, 149)",21.8417
"(46, 150)",4.435
"(46, 151)",4.435
"(46, 152)",21.8417
"(46, 153)",21.8417
"(46, 154)",21.8417
"(46, 155)",4.435
"(47, 0)",4.435
"(47, 1)",11.0117
"(47, 2)",11.0117
"(47, 3)",11.0117
"(47, 4)",11.0117
"(47, 5)",11.0117
"(47, 6)",9.1167
"(47, 7)",9.1167
"(47, 8)",9.1167
"(47, 9)",7.1883
"(47, 10)",7.1883
"(47, 11)",4.435
"(47, 12)",10.8883
"(47, 13)",10.8883
"(47, 14)",10.8883
"(47, 15)",10.8883
"(47, 16)",10.8883
"(47, 17)",20.9533
"(47, 18)",20.9533
"(47, 19)",4.435
"(47, 20)",20.9533
"(47, 21)",20.9533
"(47, 22)",4.435
"(47, 23)",20.9533
"(47, 24)",20.9533
"(47, 25)",4.435
"(47, 26)",20.9533
"(47, 27)",20.9533
"(47, 28)",19.495
"(47, 29)",19.495
"(47, 30)",19.495
"(47, 31)",19.495
"(47, 32)",19.495
"(47, 33)",4.435
"(47, 34)",16.8367
"(47, 35)",16.8367
"(47, 36)",16.8367
"(47, 37)",4.435
"(47, 38)",4.435
"(47, 39)",16.8367
"(47, 40)",16.8367
"(47, 41)",16.8367
"(47, 42)",4.435
"(47, 43)",9.8283
"(47, 44)",9.8283
"(47, 45)",0.0
"(47, 46)",0.0
"(47, 47)",0.0
"(47, 48)",0.0
"(47, 49)",0.0
"(47, 50)",11.5283
"(47, 51)",11.5283
"(47, 52)",4.435
"(47, 53)",11.5283
"(47, 54)",11.5283
"(47, 55)",4.435
"(47, 56)",11.5283
"(47, 57)",11.5283
"(47, 58)",4.435
"(47, 59)",11.5283
"(47, 60)",11.5283
"(47, 61)",4.435
"(47, 62)",92.255
"(47, 63)",92.255
"(47, 64)",4.435
"(47, 65)",92.255
"(47, 66)",92.255
"(47, 67)",4.435
"(47, 68)",92.255
"(47, 69)",92.255
"(47, 70)",4.435
"(47, 71)",5.9717
"(47, 72)",5.9717
"(47, 73)",5.9717
"(47, 74)",5.9717
"(47, 75)",5.9717
"(47, 76)",4.435
"(47, 77)",16.9133
"(47, 78)",16.9133
"(47, 79)",16.9133
"(47, 80)",4.435
"(47, 81)",10.3267
"(47, 82)",10.3267
"(47, 83)",4.435
"(47, 84)",10.3267
"(47, 85)",10.3267
"(47, 86)",4.435
"(47, 87)",10.3267
"(47, 88)",10.3267
"(47, 89)",4.435
"(47, 90)",10.3267
"(47, 91)",10.3267
"(47, 92)",4.435
"(47, 93)",10.3267
"(47, 94)",10.3267
"(47, 95)",4.435
"(47, 96)",4.435
"(47, 97)",10.3033
"(47, 98)",10.3033
"(47, 99)",10.3033
"(47, 100)",4.435
"(47, 101)",3.145
"(47, 102)",3.145
"(47, 103)",3.145
"(47, 104)",3.145
"(47, 105)",3.145
"(47, 106)",4.435
"(47, 107)",9.2467
"(47, 108)",9.2467
"(47, 109)",9.2467
"(47, 110)",4.435
"(47, 111)",4.435
"(47, 112)",9.2467
"(47, 113)",9.2467
"(47, 114)",9.2467
"(47, 115)",4.435
"(47, 116)",4.435
"(47, 117)",9.2467
"(47, 118)",9.2467
"(47, 119)",9.2467
"(47, 120)",4.435
"(47, 121)",4.435
"(47, 122)",9.2467
"(47, 123)",9.2467
"(47, 124)",9.2467
"(47, 125)",4.435
"(47, 126)",4.435
"(47, 127)",9.2467
"(47, 128)",9.2467
"(47, 129)",9.2467
"(47, 130)",4.435
"(47, 131)",4.435
"(47, 132)",21.8417
"(47, 133)",21.8417
"(47, 134)",21.8417
"(47, 135)",4.435
"(47, 136)",4.435
"(47, 137)",21.8417
"(47, 138)",21.8417
"(47, 139)",21.8417
"(47, 140)",4.435
"(47, 141)",4.435
"(47, 142)",21.8417
"(47, 143)",21.8417
"(47, 144)",21.8417
"(47, 145)",4.435
"(47, 146)",4.435
"(47, 147)",21.8417
"(47, 148)",21.8417
"(47, 149)",21.8417
"(47, 150)",4.435
"(47, 151)",4.435
"(47, 152)",21.8417
"(47, 153)",21.8417
"(47, 154)",21.8417
"(47, 155)",4.435
"(48, 0)",4.435
"(48, 1)",11.0117
"(48, 2)",11.0117
"(48, 3)",11.0117
"(48, 4)",11.0117
"(48, 5)",11.0117
"(48, 6)",9.1167
"(48, 7)",9.1167
"(48, 8)",9.1167
"(48, 9)",7.1883
"(48, 10)",7.1883
"(48, 11)",4.435
"(48, 12)",10.8883
"(48, 13)",10.8883
"(48, 14)",10.8883
"(48, 15)",10.8883
"(48, 16)",10.8883
"(48, 17)",20.9533
"(48, 18)",20.9533
"(48, 19)",4.435
"(48, 20)",20.9533
"(48, 21)",20.9533
"(48, 22)",4.435
"(48, 23)",20.9533
"(48, 24)",20.9533
"(48, 25)",4.435
"(48, 26)",20.9533
"(48, 27)",20.9533
"(48, 28)",19.495
"(48, 29)",19.495
"(48, 30)",19.495
"(48, 31)",19.495
"(48, 32)",19.495
"(48, 33)",4.435
"(48, 34)",16.8367
"(48, 35)",16.8367
"(48, 36)",16.8367
"(48, 37)",4.435
"(48, 38)",4.435
"(48, 39)",16.8367
"(48, 40)",16.8367
"(48, 41)",16.8367
"(48, 42)",4.435
"(48, 43)",9.8283
"(48, 44)",9.8283
"(48, 45)",0.0
"(48, 46)",0.0
"(48, 47)",0.0
"(48, 48)",0.0
"(48, 49)",0.0
"(48, 50)",11.5283
"(48, 51)",11.5283
"(48, 52)",4.435
"(48, 53)",11.5283
"(48, 54)",11.5283
"(48, 55)",4.435
"(48, 56)",11.5283
"(48, 57)",11.5283
"(48, 58)",4.435
"(48, 59)",11.5283
"(48, 60)",11.5283
"(48, 61)",4.435
"(48, 62)",92.255
"(48, 63)",92.255
"(48, 64)",4.435
"(48, 65)",92.255
"(48, 66)",92.255
"(48, 67)",4.435
"(48, 68)",92.255
"(48, 69)",92.255
"(48, 70)",4.435
"(48, 71)",5.9717
"(48, 72)",5.9717
"(48, 73)",5.9717
"(48, 74)",5.9717
"(48, 75)",5.9717
"(48, 76)",4.435
"(48, 77)",16.9133
"(48, 78)",16.9133
"(48, 79)",16.9133
"(48, 80)",4.435
"(48, 81)",10.3267
"(48, 82)",10.3267
"(48, 83)",4.435
"(48, 84)",10.3267
"(48, 85)",10.3267
"(48, 86)",4.435
"(48, 87)",10.3267
"(48, 88)",10.3267
"(48, 89)",4.435
"(48, 90)",10.3267
"(48, 91)",10.3267
"(48, 92)",4.435
"(48, 93)",10.3267
"(48, 94)",10.3267
"(48, 95)",4.435
"(48, 96)",4.435
"(48, 97)",10.3033
"(48, 98)",10.3033
"(48, 99)",10.3033
"(48, 100)",4.435
"(48, 101)",3.145
"(48, 102)",3.145
"(48, 103)",3.145
"(48, 104)",3.145
"(48, 105)",3.145
"(48, 106)",4.435
"(48, 107)",9.2467
"(48, 108)",9.2467
"(48, 109)",9.2467
"(48, 110)",4.435
"(48, 111)",4.435
"(48, 112)",9.2467
"(48, 113)",9.2467
"(48, 114)",9.2467
"(48, 115)",4.435
"(48, 116)",4.435
"(48, 117)",9.2467
"(48, 118)",9.2467
"(48, 119)",9.2467
"(48, 120)",4.435
"(48, 121)",4.435
"(48, 122)",9.2467
"(48, 123)",9.2467
"(48, 124)",9.2467
"(48, 125)",4.435
"(48, 126)",4.435
"(48, 127)",9.2467
"(48, 128)",9.2467
"(48, 129)",9.2467
"(48, 130)",4.435
"(48, 131)",4.435
"(48, 132)",21.8417
"(48, 133)",21.8417
"(48, 134)",21.8417
"(48, 135)",4.435
"(48, 136)",4.435
"(48, 137)",21.8417
"(48, 138)",21.8417
"(48, 139)",21.8417
"(48, 140)",4.435
"(48, 141)",4.435
"(48, 142)",21.8417
"(48, 143)",21.8417
"(48, 144)",21.8417
"(48, 145)",4.435
"(48, 146)",4.435
"(48, 147)",21.8417
"(48, 148)",21.8417
"(48, 149)",21.8417
"(48, 150)",4.435
"(48, 151)",4.435
"(48, 152)",21.8417
"(48, 153)",21.8417
"(48, 154)",21.8417
"(48, 155)",4.435
"(49, 0)",4.435
"(49, 1)",11.0117
"(49, 2)",11.0117
"(49, 3)",11.0117
"(49, 4)",11.0117
"(49, 5)",11.0117
"(49, 6)",9.1167
"(49, 7)",9.1167
"(49, 8)",9.1167
"(49, 9)",7.1883
"(49, 10)",7.1883
"(49, 11)",4.435
"(49, 12)",10.8883
"(49, 13)",10.8883
"(49, 14)",10.8883
"(49, 15)",10.8883
"(49, 16)",10.8883
"(49, 17)",20.9533
"(49, 18)",20.9533
"(49, 19)",4.435
"(49, 20)",20.9533
"(49, 21)",20.9533
"(49, 22)",4.435
"(49, 23)",20.9533
"(49, 24)",20.9533
"(49, 25)",4.435
"(49, 26)",20.9533
"(49, 27)",20.9533
"(49, 28)",19.495
"(49, 29)",19.495
"(49, 30)",19.495
"(49, 31)",19.495
"(49, 32)",19.495
"(49, 33)",4.435
"(49, 34)",16.8367
"(49, 35)",16.8367
"(49, 36)",16.8367
"(49, 37)",4.435
"(49, 38)",4.435
"(49, 39)",16.8367
"(49, 40)",16.8367
"(49, 41)",16.8367
"(49, 42)",4.435
"(49, 43)",9.8283
"(49, 44)",9.8283
"(49, 45)",0.0
"(49, 46)",0.0
"(49, 47)",0.0
"(49, 48)",0.0
"(49, 49)",0.0
"(49, 50)",11.5283
"(49, 51)",11.5283
"(49, 52)",4.435
"(49, 53)",11.5283
"(49, 54)",11.5283
"(49, 55)",4.435
"(49, 56)",11.5283
"(49, 57)",11.5283
